strategy,side,size,open time,trade 1,trade 2,trade 3
asb,up,1.0,XXX,loss,loss,loss
asb,up,1.0,XXX,loss,gain
asb,up,1.0,XXX,gain
ema_rsi,up,1.0,2023-05-30 01:14:59,loss,loss,gain
ema_rsi,down,1.0,2023-05-30 14:42:59,loss,gain
ema_rsi,down,1.0,2023-05-30 16:21:59,gain
asb,up,1.0,XXX,gain
asb,up,2.0,XXX,draw,loss,loss
asb,up,1.0,XXX,loss
asb,up,1.0,XXX,gain
asb,up,1.0,XXX,loss
asb,up,1.0,XXX,loss,gain
asb,up,1.0,XXX,loss
asb,up,1.0,XXX,loss
asb,up,1.0,XXX,loss
ema_rsi,up,1.0,2023-05-30 18:31:59,gain
asb,up,1.0,XXX,loss
asb,up,1.0,XXX,loss,gain
asb,up,1.0,XXX,gain
ema_rsi_50,2023-06-06 21:26:59,up,1.13,167.5256,gain
ema_rsi_50,2023-06-06 21:31:00,up,1.14,167.5347,loss
ema_rsi_50,2023-06-06 21:32:59,up,1.12,0.931553,gain
ema_rsi_8020,2023-06-06 21:37:00,down,1.13,0.904318,gain
ema_rsi_50,2023-06-06 21:37:59,up,1.14,0.931707,gain
ema_rsi_8020,2023-06-06 21:43:00,down,1.14,167.5194,gain
ema_rsi_8020,2023-06-06 21:45:59,up,1.15,0.931533,gain
ema_rsi_50,2023-06-06 21:48:59,down,1.15,0.904213,draw,loss
ema_rsi_50,2023-06-06 21:49:00,up,5.88,0.931654,loss,loss,loss
ema_rsi_8020,2023-06-06 21:54:59,up,1.14,0.931609,gain
ema_rsi_50,2023-06-06 21:56:00,up,1.16,167.5264,gain
ema_rsi_8020,2023-06-06 21:57:59,down,1.16,0.904352,gain
ema_rsi_50,2023-06-06 21:59:59,down,1.15,0.904305,loss
